"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_CenterMassIntensity_Z_rescalecy5channel","Location_CenterMassIntensity_Z_rescaledapichannel","Location_CenterMassIntensity_Z_rescalegfpchannel","Location_CenterMassIntensity_Z_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Location_MaxIntensity_Z_rescalecy5channel","Location_MaxIntensity_Z_rescaledapichannel","Location_MaxIntensity_Z_rescalegfpchannel","Location_MaxIntensity_Z_rescalemcherrychannel","Number_Object_Number"
"3374",145,3,NA,"+Treatment",0,0,71264,174204,107516,31840,935188,3525820,1483908,429407,505,1833,797,234,23,198,38,7,0.119506369666896,0.435662781591132,0.145334702232609,0.0990412113571792,627,1649,982,288,653,2917,1090,332,527.881481481482,1290.4,796.414814814815,235.851851851852,80.4608009024253,1988.790750141,836.947546531303,37.1923293852228,526,2023,833,240,451,1031,665,217,411,1031,665,217,36.7719804464399,133.448738944682,59.6351108591904,9.61520286838892,34.3767695081673,325.954362883256,58.4820879333127,12.7012932996273,550.75,2228,876,248,1046.88600901637,1046.56996970613,1046.85611035185,1046.95441387774,188.497108602762,188.602823325088,188.55343862288,188.620921410224,0,0,0,0,1047,188.532994923858,0,1039,1042,1033,1047,178,195,183,204,0,0,0,0,3
"3375",145,4,NA,"+Treatment",0,0,113303,194372,126963,53216,2552340,4351857,2036547,1356722,888,1724,845,439,204,178,44,138,0.212185806007737,0.400781665552587,0.0455607767487709,0.200279136362316,1453,1524,950,863,2358,2840,1133,1593,735.733766233766,1262.15584415584,824.435064935065,345.558441558442,668.533216783217,1902.16914335664,890.099213286713,387.972902097902,1080,1939,889,564,508,1059,633,242,508,1059,633,242,154.815518291925,84.9264869174014,58.3856330536349,110.054118152146,301.05174139099,307.000842477889,66.5105362551492,204.966778733981,1297,2092,933,717,1011.64842223215,1011.64427251461,1011.48602315586,1011.64364254431,222.360191040379,222.769706235727,222.442329590233,222.45002513411,0,0,0,0,1011.44536713287,222.421765734266,0,1008,1020,1015,1006,235,238,213,201,0,0,0,0,4
"3376",145,5,NA,"+Treatment",0,0,114845,192443,125956,54142,2897301,4344391,2112195,1572087,959,1732.5,882,484,302,207,52,190,0.601812631541524,0.111146074588946,0.0816659114170357,0.840045635282494,1285,1501,991,791,2673,2625,1192,1966,760.562913907285,1274.45695364238,834.145695364238,358.556291390728,835.559096945551,1923.28331119965,935.013280212483,490.921646746348,1262,1961,934,678,493,1100,675,226,473,1100,675,226,182.189573641927,80.3962648715053,59.0748091617451,129.947092431033,410.079118064311,307.717642115416,79.5677332258006,274.796868219599,1563,2154,986,865,940.576593181033,940.412638671926,940.32375798636,940.267480107653,237.925189685159,238.575176128508,238.405827586942,237.647033529315,0,0,0,0,940.350597609562,238.482957060646,0,948,957,950,948,241,245,241,241,0,0,0,0,5
"3377",145,6,NA,"+Treatment",0,0,99633,200035,141626,421169,1924280,5151640,2359991,10568002,778,1994,990,4014,85,325,68,746,0.358842601861598,0.485349325679382,0.297031872109446,1.77149274592262,861,1636,1214,5677,1355,3722,1385,7374,646.967532467532,1298.92857142857,919.649350649351,2734.86363636364,413.590339892665,2304.09033989267,1055.45214669052,4521.29785330948,860,2302,1057,4795,471,1055,758,639,471,1055,758,639,68.0606508388847,124.884679643451,79.5152956344758,1145.91710035477,129.194249803055,518.914149299454,100.132130685263,1127.51046975407,947,2642,1126,5508,1078.34918099237,1078.18471447488,1078.43393512941,1077.38602774678,254.450947367327,254.63610701665,254.431766053345,253.391682079545,0,0,0,0,1078.66949910555,254.612701252236,0,1071,1073,1074,1062,271,258,250,237,0,0,0,0,6
"3378",145,7,NA,"+Treatment",0,0,124364,239266,173366,372422,2851883,6743829,3499091,11863079,756,1810,1004,3256,94,248,68,443.5,0.61673617443426,0.612235232748611,0.312796504716598,0.330096314024512,1119,1595,1119,3181,2358,3384,1605,5695,665.048128342246,1279.49732620321,927.090909090909,1991.5614973262,428.079165388156,2069.38784903345,1073.67014421602,3435.09788278613,842,2105,1071,3687.5,488,1032,736,662,488,1032,736,662,94.751139477717,112.320891258802,69.6757752785778,630.088713059543,197.718216845534,423.393194808191,104.397140453938,728.402198263374,946,2325,1139,4149.25,51.8506520078138,50.8418419856661,51.2366646080368,51.3054686730148,260.870467687489,261.403706479778,261.111928212213,261.043575786691,0,0,0,0,51.4507517643449,261.339981589445,0,47,55,46,38,272,255,273,289,0,0,0,0,7
"3379",145,8,NA,"+Treatment",0,0,114221,222144,156431,408581,2176553,4462562,2620955,8928353,856,1616.25,1083,3471.25,115,313.5,88,535.5,0.64824872239002,0.756509894866352,0.113094557553979,0.999524148632455,1046,2753,1241,4304,1609,3991,1593,6424,732.185897435897,1424,1002.76282051282,2619.10897435897,524.241856314145,1991.46273984828,1169.54707719768,3779.09326193664,970,1879.5,1176,4050.5,539,1034,773,918,539,1028,773,918,100.733833371579,396.539534679838,81.6177073688502,742.842112962947,165.377529656932,536.512579481914,126.494311829395,819.212086361094,1087,2279.75,1257,4534.5,653.012544606081,653.135224703038,652.459352793161,653.234225618095,350.210030722891,350.646112096526,350.341093609009,349.880355537018,0,0,0,0,652.406961178046,350.441320838911,0,668,666,635,671,349,346,346,345,0,0,0,0,8
"3380",145,9,NA,"+Treatment",0,0,96105,201641,141451,350044,1584265,4261755,2194774,7930184,768,1942,1111,3838,99,339,91,584,0.487888416276129,0.546650331316036,0.126447964496079,0.759747571137033,1076,2627,1253,4306,1417,4907,1570,6788,681.595744680851,1430.0780141844,1003.19858156028,2482.58156028369,419.665754923414,2331.5432166302,1200.64223194748,4133.17505470459,871,2302,1210,4437,503,1057,838,767,503,1057,838,767,115.838477587085,370.069057594612,81.1929860942177,966.560063743117,147.504676290257,625.529499811569,130.45842002078,1026.44241839649,967,2617,1293,5012,670.274242629863,669.878661286171,670.279944085359,669.93694963446,385.384666075436,385.548567230736,385.75060575713,385.214566143736,0,0,0,0,670.32056892779,385.870350109409,0,686,660,670,685,371,389,382,370,0,0,0,0,9
"3381",145,10,NA,"+Treatment",0,0,100009,239909,165808,43128,1828428,7799664,3341408,836337,513,1977.5,925.5,233,23,306,55,10,0.0210422909162685,0.158143768026482,0.132849045228619,0.175686297186431,800,1532,1042,354,800,4260,1252,447,534.807486631016,1282.93582887701,886.673796791444,230.631016042781,90.4567901234568,2292.76014109347,982.189300411523,40.836860670194,535,2307,984,242,437,1062,732,211,384,1062,683,211,47.4599222715885,106.278144556674,54.1353572720708,14.0079313108456,36.9977125154794,529.747121761357,80.5693002150043,19.7772312634196,559,2594.5,1036,253,969.536350351231,969.386388537392,969.461952566104,969.692951525521,453.784035794683,453.704403734886,453.913813877264,453.798281075691,0,0,0,0,969.517342739565,453.793062904174,0,1006,993,949,999,458,463,447,441,0,0,0,0,10
"3382",145,12,NA,"+Treatment",0,0,146046,209571,170988,137353,3427909,5490492,2994632,5040148,1160.25,1974,1182.25,1744.25,312,420,127,516,0.466653634288443,1.33593247609145,0.0963157342617985,0.315992471506069,1906,1630,1403,2440,3908,4761,2018,4707,901.518518518518,1293.64814814815,1055.48148148148,847.858024691358,1061.09898812143,2415.66124065112,1317.47998240211,2012.39903211615,1443,2388,1310,2256,521,1020,752,317,521,1020,752,317,295.902390942869,136.074347516812,116.462266565646,451.77539851923,489.566641164039,650.566839765733,190.000075646823,789.597486958572,1799.75,2815.75,1436,2776,564.29129390541,564.245851149505,563.90184670437,564.278494599762,561.25475617935,562.891569677122,561.660743957855,561.57796735334,0,0,0,0,563.962604487461,561.586009678839,0,573,575,557,574,581,574,578,582,0,0,0,0,12
"3383",145,13,NA,"+Treatment",0,0,142128,203811,150457,85146,3997419,5424724,2627306,3326037,1420.5,2052.5,1071.5,1111.5,357,357,90,361,1.03383396749926,0.467262071595174,0.333166229810959,1.99249815357964,1839,1623,1259,1457,3551,3986,1706,3172,922.909090909091,1323.44805194805,976.993506493507,552.896103896104,1320.20557029178,2398.33333333333,1161.49690539346,1265.39655172414,1777,2411,1163,1503,545,984,820,251,545,984,810,251,301.565964088417,131.807220611376,82.4967135711609,267.389233501674,538.678657070681,568.605294420403,126.987776722529,556.16476072006,2133.5,2767,1252,1835,621.466013445175,621.135642936537,621.422250777032,620.750232483884,569.747322209656,570.651916026271,570.484312828426,568.965653418768,0,0,0,0,621.586648983201,570.77409372237,0,611,618,620,605,550,579,553,563,0,0,0,0,13
"3384",145,14,NA,"+Treatment",0,0,60410,143824,99521,25753,603697,2797995,1023554,269657,526,2240,885.5,234,24,288,47,9,0.102195739186743,0.153077573393543,0.125301928803283,0.29147429132728,653,1684,1145,260,725,3784,1167,347,549.181818181818,1307.49090909091,904.736363636364,234.118181818182,102.815118397086,2548.54371584699,932.1985428051,40.5892531876138,549,2724,929,242,458,975,741,217,433,975,741,217,38.8393384968904,174.117501885393,66.7149536560006,9.83475453146722,36.5386173065748,589.602638874981,66.4856060244716,17.4483299963306,573.5,2941,978.5,252,596.92905712634,596.967251914644,596.952520336006,596.849223272528,614.322574072755,614.28289772973,614.306667747867,614.133877481393,0,0,0,0,596.90072859745,614.420765027322,0,605,598,596,601,604,612,611,610,0,0,0,0,14
"3385",145,15,NA,"+Treatment",0,0,108088,199409,126556,45608,2433022,4153228,1915080,1182169,904.75,1751.75,851,410,236.5,206.5,47,138,1.6630183353996,0.120625958814064,0.242509482307224,1.19855871987993,1449,1547,967,546,2203,2864,1152,1151,706.457516339869,1303.32679738562,827.16339869281,298.091503267974,694.727827311121,1949.10089160019,898.676677616143,349.748474894416,1153.5,1974.5,899,546,446,1076,644,225,446,1076,611,225,166.911036024502,100.812245733062,53.9908558605387,65.9402937975423,316.434592466073,318.126142832966,70.4878962318609,181.64779579917,1378,2164.5,946,689.25,1353.17855983218,1353.84550385286,1353.90508386073,1353.47120843128,819.663188824433,821.090195722486,820.89535580759,820.036924500642,0,0,0,0,1353.95870483341,821.131862975129,0,1347,1349,1363,1361,803,834,832,804,0,0,0,0,15
"3386",145,17,NA,"+Treatment",0,0,103271,192595,162939,441303,2038033,3940301,3060643,9214200,791,1617.25,1255,3928,142,252.5,167,522,0.925720507465847,0.303892632901234,0.201791405864646,0.86917974595832,1230,1502,1395,4924,2585,2954,2857,6767,670.590909090909,1250.61688311688,1058.04545454545,2865.6038961039,513.883074021688,1857.90051862329,1443.01885902876,4139.27157001414,931,1861.5,1435,4514,481,1073,809,562,481,1073,809,562,135.168370888991,88.3099028180848,124.800742011462,1447.98189349208,267.98197512548,331.245672320608,270.120654451245,1012.33256438882,1073,2121,1593,4998.75,1159.31789769842,1159.70751257357,1159.48429692715,1159.3570736472,952.980583238839,954.137045891661,953.766772864395,953.025725944737,0,0,0,0,1159.67421027817,953.83498349835,0,1169,1167,1155,1155,941,954,977,980,0,0,0,0,17
"3387",145,18,NA,"+Treatment",0,0,117471,188931,133901,71093,2195310,3622474,1902100,1529905,1035,1718.25,956,687,155,225.5,61,143,0.800077116400042,0.460424751585371,0.304646896841624,0.564884278594245,1282,1629,1125,848,1803,2854,1603,1436,804.595890410959,1294.04794520548,917.130136986301,486.938356164384,730.109919571046,1942.50938337802,1019.8927613941,615.324396782842,1207,1981.5,1023,835,462,1097,731,248,462,1097,731,248,213.032269044725,110.216184339227,75.8434999787215,180.274380776696,251.079313560175,335.415107614391,95.5683620466428,220.652146678321,1350.75,2176,1079,976,1202.97457625575,1203.41508813673,1203.46496609011,1202.89716877845,960.975171615854,962.14874654271,961.602736449188,961.264353669019,0,0,0,0,1203.19517426273,961.744235924933,0,1196,1193,1203,1207,979,972,958,965,0,0,0,0,18
"3388",145,19,NA,"+Treatment",0,0,86580,183712,120806,337072,1458159,3646010,1988587,7161798,661,1649,926,3197.25,67,167,66,475,0.488999485020574,0.516867214502197,0.181593142661027,0.372609648077255,858,1556,1013,4497,1088,2659,1322,5605,597.103448275862,1266.97931034483,833.144827586207,2324.63448275862,278.813339970134,1814.99054255849,989.839223494276,3359.85714285714,730,1810,996,3595,432,1079,657,394,432,1079,657,394,90.4615539703474,106.493028359511,83.7247525967325,1316.60990904825,103.109651827047,286.947256710276,103.884371791109,901.867045768337,796,1984,1060,4153,1290.09666504133,1289.89813280034,1290.13753081962,1289.95041524489,978.97763961269,979.753819197239,979.335714253387,979.285190534556,0,0,0,0,1290.29616724739,979.424091587855,0,1299,1285,1284,1288,969,983,981,994,0,0,0,0,19
"3389",146,1,NA,"+Treatment",0,0,152391,232637,174354,455090,3212106,5539419,3583239,10734716,779,1315,907.5,2651,75,151,56,239,0.775411164532792,0.963985383921822,0.504563514835161,0.927120693962958,1079,1404,1085,2986,1614,2479,1251,4411,765.78391959799,1169.03015075377,876.150753768844,2286.88442211055,417.864297253635,1491.57915993538,964.792407108239,2685.33817985999,849,1458,963,2872,518,1031,692,1396,518,1031,692,1396,97.3866486712148,68.1216698635786,76.1397642855689,308.565690958548,126.459536743756,239.849357692059,82.4463712476239,401.13570840206,931,1622,1019,3130,395.991895971055,395.856429154877,395.685571071313,395.549440059709,62.0403096909006,62.2966529927027,61.8632792844686,62.2889984234329,0,0,0,0,395.612547119009,61.364028002154,0,399,401,391,408,64,64,84,93,0,0,0,0,1
"3390",146,2,NA,"+Treatment",0,0,103629,240598,171021,47396,1992632,7738371,3557936,988442,506,1719,891,242,23,319.5,55,12,0.0392293316434175,0.335957714061406,0.326589865426837,0.299533479744061,613,1599,1251,430,667,4222,1337,778,531.430769230769,1233.8358974359,877.030769230769,243.05641025641,82.814411060888,2057.61153948418,946.007976601968,57.8136134006913,529,2048.5,942,252,420,1007,686,213,416,1007,686,213,37.209167286806,115.169056312392,78.2452362893256,28.3343028027666,34.2076430743337,466.789094079206,79.9156557516745,40.357305854907,552,2357,1000,269,68.7764419120038,69.1087315053981,69.098440500335,69.059014084792,111.366516747699,111.353118110499,111.348418015389,111.506459660759,0,0,0,0,68.7769210316405,111.405743153417,0,67,68,73,87,100,88,131,98,0,0,0,0,2
"3391",146,3,NA,"+Treatment",0,0,121844,230835,159250,428189,2708413,6652975,3203674,12402840,705,1700.25,895,3496.5,95,294.5,71,285.5,0.392604612249848,0.662745270085376,0.365654124317532,1.13150267301991,924,1462,1021,3715,2259,3519,1244,4770,628.061855670103,1189.87113402062,820.876288659794,2207.15979381443,369.524871872174,2005.81278263491,965.834790473319,3534.1739523666,796,1985.5,970,3946.5,466,1044,678,719,466,1044,672,719,83.3241483583797,80.946583454404,63.3057150775796,686.222169722397,168.493862946069,453.930760783817,99.9940538858948,666.596158055779,897,2290.75,1037,4179,1273.42420229116,1273.20213455587,1273.45632545634,1272.68912692577,119.881151065218,119.671572566979,119.850940826064,119.805926142722,0,0,0,0,1273.8142900211,119.925535122098,0,1276,1278,1262,1251,127,126,113,124,0,0,0,0,3
"3392",146,4,NA,"+Treatment",0,0,169652,216172,178616,463021,3289693,4345452,2954126,8975173,992,1393,980,2928,161,147,65,244,1.67061181537,0.455065505621169,0.682108583212609,0.616951537584123,1538,1473,1346,3257,2567,2349,1508,5030,917.037837837838,1168.4972972973,965.491891891892,2502.81621621622,721.21484375,1543.23792613636,1049.05042613636,2982.20632102273,1148,1550,1040,3209,626,990,782,1820,620,990,776,1820,186.974846337395,76.8434086448204,86.1696703975404,254.005381421513,250.383005632924,229.577086625938,102.241047687339,438.643162791832,1315,1687,1111,3423,295.079663968644,293.761619952146,294.196505497734,293.765365414126,120.742707906178,119.945153641781,120.155294662448,120.117720404944,0,0,0,0,293.936079545455,119.524857954545,0,301,296,310,308,144,116,147,146,0,0,0,0,4
"3393",146,5,NA,"+Treatment",0,0,92031,207228,142408,351270,1526506,5210201,2319631,10205637,589,1834,900.25,3805.75,39,281.5,56,495,0.21515037814825,0.140790289850223,0.304472352392158,0.960544187824123,715,1493,1243,3676,842,3911,1255,5973,561.164634146341,1263.58536585366,868.341463414634,2141.89024390244,181.450391107452,2145.12433100041,954.973651708522,3996.57966241252,628,2146.5,955,4398,454,1085,600,658,452,1085,600,658,46.8620546272839,93.1797962006148,113.778531078775,870.013120255674,58.4763353138405,505.37128452366,88.203104798253,961.841085260829,667,2396.75,1012,4829.5,1023.52981776685,1023.69904694495,1023.50878006028,1022.79662768723,128.527648761289,128.427560120349,128.756947117882,128.393068360162,0,0,0,0,1023.74228077398,128.561547962124,0,1034,1017,1040,996,126,132,144,130,0,0,0,0,5
"3394",146,6,NA,"+Treatment",0,0,115555,248099,176627,444106,2343442,7071377,3473692,12738704,641,1894,978,3455,58,269,75,464,0.241206114517037,0.87133682070701,0.355463905822418,1.16152800714194,777,1498,1086,4113,1452,3369,1465,5493,577.775,1240.495,883.135,2220.53,260.774690425853,2135.81485955905,1049.1368166717,3642.38870431894,699,2176,1054,4011,473,1026,722,529,473,1026,721,529,58.2537069635916,102.074237567566,76.4582027973454,951.356757005488,105.414697778436,423.84375148714,112.962866412707,873.969093655443,757,2433,1128,4423.25,1198.23765853817,1199.03978105353,1198.2791583134,1197.26971566338,132.184599832213,132.592700775756,132.339125633476,132.282014873727,0,0,0,0,1198.39746300211,132.003926306252,0,1187,1217,1187,1173,138,138,137,138,0,0,0,0,6
"3395",146,7,NA,"+Treatment",0,0,62449,134661,102638,39583,932204,3456264,1189566,384552,625,2289.5,964,265,142,720,81.5,28.5,0.112276136081631,0.484629792614039,0.65082589208082,0.579390844745951,756,1715,1298,4382,2363,4929,1387,4382,589.141509433962,1270.38679245283,968.283018867925,373.424528301887,372.880386983289,3040.07915567282,1046.23218997361,133.21635883905,744,3182,1043.5,287.5,477,879,749,226,477,879,745,226,58.096607681832,184.843869392457,135.102808841727,540.849261392956,272.290825259212,978.315053435423,114.02888392534,231.792997405436,940,3770,1126,337,902.297454205303,902.719105355887,902.782612314071,902.388680854605,149.99832011019,150.039463977295,149.737712745657,149.533917389586,0,0,0,0,902.23746701847,150.093227792436,0,902,908,915,904,146,142,137,130,0,0,0,0,7
"3396",146,8,NA,"+Treatment",0,0,121402,218101,166270,446292,2329520,4388691,2754331,9680778,783,1474,963.25,3323.5,78,142,53.5,290,0.548413045856,0.411233529285041,0.183311267097872,1.00986078604757,842,1643,1074,4017,1268,2557,1344,5123,685.887005649717,1232.20903954802,939.378531073446,2521.42372881356,415.465753424658,1624.95261014439,1019.74490929285,3379.1458718993,861,1608,1017.5,3650,520,1016,722,1115,520,1016,722,1115,63.1396864154264,119.907291531226,69.7511978075098,558.364638065004,116.599575345807,243.62558895773,80.4932527164715,541.673081260996,938,1759.75,1071,3906.75,478.876523919091,479.474770203762,479.177493191632,478.640567524635,159.884761238367,159.752191673861,160.176292174034,159.436291484011,0,0,0,0,479.358385783043,160.14661236579,0,450,480,485,449,153,169,174,148,0,0,0,0,8
"3397",146,10,NA,"+Treatment",0,0,158974,236754,184706,383557,4140523,6326565,3455174,11916914,1128.25,1795,1024,3297.25,170,203,60,492,0.687628652287635,1.1677948499459,0.253550822202665,1.0309679356175,1418,1656,1280,3744,2459,2947,1433,5773,832.324607329843,1239.5497382199,967.047120418848,2008.15183246073,851.376607086861,1983.96707431797,1083.46629037316,3531.88115396676,1315,2031,1087,3841,546,1001,765,485,546,1001,765,485,167.63551015101,120.105871217766,95.3497989882553,1056.16988706839,272.272448479402,325.77489719844,92.8686067542815,897.4457440872,1470,2215,1144.75,4297.75,941.587056997389,942.033372420585,941.527988460205,941.116908622484,189.168854272757,188.823747473277,189.599651710739,188.877519549105,0,0,0,0,941.469426152399,189.846346817184,0,947,948,937,950,170,174,195,157,0,0,0,0,10
"3398",146,11,NA,"+Treatment",0,0,119305,212637,158405,419661,2069483,4211486,2518148,8982895,753,1472,946,3324,72,194,60,322,0.242412753443456,0.226350304869674,0.181915469406964,0.336122866854488,850,1515,1066,3256,1246,2668,1306,5195,674.039548022599,1201.33898305085,894.943502824859,2370.96610169492,380.7932,1684.7168,1007.2592,3388.158,826,1639,1007,3688,516,1039,753,618,516,1039,753,618,55.3357866431077,83.6237761521738,61.48131106547,575.310124162524,105.534362336445,315.595447048528,87.8332921810404,584.319562085679,897,1879,1066,3990,558.808215868408,558.630294420997,558.632238851727,558.370127002486,202.475712049821,202.47546127634,202.429057783736,202.187382130148,0,0,0,0,558.6984,202.2596,0,559,566,560,566,211,197,198,196,0,0,0,0,11
"3399",146,12,NA,"+Treatment",0,0,220801,241326,167654,55577,4918077,6564633,3021068,1170104,1255,1830,879,321,219,194,44,33,0.0981186887091375,0.203351285953446,0.166223978685625,0.0757291845248171,1960,1574,1075,652,3325,2995,1180,707,1168.25925925926,1276.85714285714,887.058201058201,294.058201058201,1056.07976772616,2006.39944987775,923.309290953545,152.611246943765,1459,2030,921,352,627,1033,723,231,627,1033,723,231,291.399308721316,119.132071631898,71.8788059875995,45.0486133528855,354.76933352011,324.457296985188,66.6631383994006,52.7234258087188,1700,2217,967,388,486.32758027172,486.277825886882,486.25350405883,486.487800229723,232.736524458645,232.555655124899,232.713416579832,232.734033897842,0,0,0,0,486.419315403423,232.701711491443,0,499,502,477,505,238,252,244,258,0,0,0,0,12
"3400",146,14,NA,"+Treatment",0,0,129853,211704,147473,51039,2517818,4364230,2269828,960974,855,1551,864,328,144,194,44,52,0.768692869154414,0.5787446562042,0.205846316347463,0.177421292593042,1442,1659,1003,464,1966,2760,1148,843,754.959302325581,1230.83720930233,857.401162790698,296.738372093023,562.550120288693,1750.01443464314,910.115477145148,180.314354450682,988,1765,907,377,491,895,696,220,491,895,696,220,149.143615723708,96.2861361298534,54.2357751025419,53.8728707421563,224.310621026465,303.916371685517,65.6616584100437,82.7819609927319,1146,1941,954,432,409.049618360024,408.845005058957,408.662990323496,408.601180677105,258.415711937876,258.308901564794,257.974687509362,257.946464732657,0,0,0,0,408.630312750601,257.771451483561,0,410,420,428,412,280,281,258,284,0,0,0,0,14
